County_States,2015_Tract_population,adjusted_hdi,unadjusted_hdi,unadjusted_income_index,adjusted_income_index,expect_edu_index,mean_edu_index,final_edu_index,le_index,Macroregion
"Lyman County, SD",3837,886.581637105121,880.1782546733469,894.1328149108899,913.786477534843,769.7552710687914,825.713162869886,797.7342169693385,959.2307692307716,Midwest
"Lynchburg city, VA",78158,755.2290357444432,892.0777873297333,902.6672314625953,917.0794867093416,959.4272987597402,868.7857751220681,914.1065369409046,867.0961538461539,South
"Lynn County, TX",5764,873.351392625254,870.14976984715,930.8364796274553,941.1503898552064,806.8691690648493,762.2002591735773,784.5347141192133,902.5641025641025,South
"Lyon County, IA",11723,915.6643027759013,909.4659435769867,954.7297277860256,974.3833904099789,831.4398952391963,846.3346972459298,838.8872962425634,939.4871794871797,Midwest
"Lyon County, KS",33462,674.7583907628602,893.3174564870801,916.0037821586766,935.65744478263,919.0545605996089,851.725761187831,885.3901608937203,895.8974358974359,Midwest
"Lyon County, KY",8402,298.07044166296066,888.211263398195,949.752984308984,969.4066469329371,801.298639279323,836.2990490582665,818.798844168795,880.846153846154,South
"Lyon County, MN",25699,923.249052405704,917.000114706605,956.0215123503476,975.6751749743017,889.761067196055,859.6273742525085,874.6942207242819,923.516483516483,Midwest
"Lyon County, NV",51657,266.1297317971883,886.6598571483604,924.4264037512294,925.7920600468773,825.753714565794,808.5087857759269,817.1312501708602,897.4358974358976,West
"Mackinac County, MI",11044,759.9604436581898,905.6628957065493,936.8883582635978,956.542020887551,826.9481853288286,838.61758365326,832.7828844910443,945.7179487179484,Midwest
"Macomb County, MI",854689,779.3902543242181,893.2119929207425,948.4365186153964,953.6617546045535,896.0066988208102,841.4786898942938,867.577131237545,874.7564102564103,Midwest
"Macon County, AL",20018,851.5647423608431,843.687442343697,889.3239669566314,914.407463641574,842.2965154626195,820.1773451337805,831.2369302982001,816.1666666666666,South
"Macon County, GA",14045,836.8017744525428,830.4967700522387,856.9094406805577,876.5631033045107,794.3272592869375,761.9881958417373,778.1577275643372,863.423076923077,South
"Macon County, IL",109193,811.4433082779806,883.703836813057,931.4315866428415,951.4297322698648,853.2005123555332,838.8436495453258,846.0220809504292,874.1935483870969,Midwest
"Macon County, MO",15460,875.468345112466,869.226897061548,905.8653372227718,925.5189998467249,827.0990438780627,818.110974229083,822.6050090535725,881.8461538461539,Midwest
"Macon County, NC",33919,803.7709380293302,898.1042534985529,945.9659406003565,965.6196032243105,834.1352615658643,855.8323658506916,844.983813708278,898.0769230769226,South
"Macon County, TN",22761,629.8210608564002,836.8179616301717,895.4199647138445,904.9273822015825,814.3422845435573,752.6945836581158,783.5184341008365,833.3333333333334,South
"Macoupin County, IL",46844,903.8255722365374,899.1533432681687,951.6700111798474,966.5816246710366,892.8694188855031,836.2166743652781,864.5430466253908,884.0473372781065,Midwest
"Madera County, CA",153187,409.66038446932436,855.1885288363363,892.1406970540181,896.4306004486941,871.651548676983,729.2092554102363,800.4304020436095,885.2447552447553,West
"Madison County, AL",346438,632.8457287003251,900.7951824044634,959.0242014795487,975.1074442457297,897.0803050765684,894.4163528874778,895.748328982023,867.1825037707391,South
"Madison County, AR",15702,851.846376310304,846.8702769663568,916.4878526132372,932.7392152981407,780.8944489239437,772.857093947688,776.875771435816,853.8461538461538,South
"Madison County, FL",18729,874.3600476310437,867.9856184200682,886.5671682608656,906.2208308848188,908.338837548585,803.0154924419522,855.6771649952689,863.6923076923078,South
"Madison County, GA",28232,724.7078833325908,865.4703648955535,915.8699092986252,929.1233751698873,875.9778505951537,802.4824307299835,839.2301406625688,856.3076923076924,South
"Madison County, IA",15644,600.4137644884837,898.2028072980555,965.032156569608,972.7803026681967,823.6527163300201,859.0674619637202,841.3600891468703,913.0769230769231,Midwest
"Madison County, ID",37916,287.8541673051115,856.4712781383485,855.004171487301,874.6578341112541,980.566854996289,907.0923574323273,943.829606214308,863.8461538461536,West
"Madison County, IL",267356,831.880802750089,901.4697349069777,950.8414511432477,965.7530646344369,909.5055857223066,860.482238046679,884.9939118844927,868.6813186813188,Midwest
"Madison County, IN",130280,820.1122505513698,863.5545960577592,910.3877132400936,921.1875940683816,845.7791158209078,825.5767968515918,835.6779563362496,848.5098901098901,Midwest
"Madison County, KY",85838,425.6476694214804,892.1597082339515,914.5803427590033,934.2340053829564,946.0467537709444,864.037655918287,905.0422048446156,863.230769230769,South
"Madison County, MO",12401,566.4432317985493,843.5373866411975,890.1391292711568,909.7927918951103,837.2621915273036,769.828438632365,803.5453150798339,839.9230769230765,Midwest
"Madison County, MS",100202,633.129092421536,944.7757422651675,977.2450900465793,992.825092820231,922.5804014150641,918.9095705916882,920.7449860033762,908.2417582417584,South
"Madison County, MT",7767,626.6290412907753,933.6428713707601,969.6410354108339,989.294698034786,839.83312962512,872.8773085281081,856.3552190766144,994.6153846153825,West
"Madison County, NC",21027,733.864787934875,877.1410029421806,916.0623898308636,927.0246089137655,873.9763876533507,808.0050942174194,840.9907409353846,901.2307692307689,South
"Madison County, NE",35111,913.4874313832157,907.2545705991706,946.9378865998432,966.5915492237974,882.0419322335348,837.9782951143784,860.0101136739567,917.9487179487174,Midwest
"Madison County, NY",72427,804.0865557313883,916.9231614824121,947.5949984329008,953.9188264016619,861.554484413406,881.1009386556922,871.3277115345488,934.8351648351646,Northeast
"Madison County, OH",43456,887.718278410308,884.2435901423987,926.3023649575056,937.1022457857929,894.6365288751085,829.9367144414828,862.2866216582956,871.8974358974359,Midwest
"Madison County, TN",98184,850.593021581077,873.9239228710558,916.5435960737387,946.3366456936658,899.5762436581832,840.238331319867,869.9072874890255,843.8816568047337,South
"Madison County, TX",13838,836.8615746462965,830.700186435231,883.3695478415978,903.0232104655513,753.6242547184138,778.0852758999893,765.8547653092015,851.846153846154,South
"Madison County, VA",13147,0.0,,945.6695391165231,965.3232017404766,867.876322826319,827.1867299294296,847.5315263778746,,South
"Madison Parish, LA",11873,812.0703264430929,805.9495456971597,857.2817899773363,876.93545260129,773.6666806814926,772.8892782304396,773.277979455966,790.7692307692307,South
"Magoffin County, KY",12979,614.0347175784108,812.510094163899,863.3056689672567,882.9593315912102,855.6419773470108,716.7306185592482,786.1862979531295,810.7692307692306,South
"Mahaska County, IA",22396,916.027159136911,909.7589287175563,944.3775462193041,964.0312088432573,924.4039552606918,856.8829663136902,890.6434607871907,895.8241758241758,Midwest
"Mahnomen County, MN",5496,868.3616788618795,862.1888869060125,908.6093227206759,928.262985344629,791.857979369986,811.8000409699885,801.829010169987,879.9999999999995,Midwest
"Mahoning County, OH",234550,777.0191968330416,870.9740127205087,908.2556189817537,928.081424907961,894.029617390117,828.801678147188,861.4156477686525,847.1811414392059,Midwest
"Major County, OK",7700,896.2427493925937,890.2584374954293,968.4401745908748,988.0938372148266,847.0659392033944,820.132024399035,833.5989818012146,874.8717948717946,South
"Malheur County, OR",30551,764.9756762256594,867.914603120699,890.2173473649252,909.8710099888784,867.3140216201597,787.4230432585119,827.3685324393358,890.0192307692307,West
"Manassas Park city, VA",15625,436.5574826418855,881.632764159902,955.5843664034875,929.1808380858945,858.420515634602,821.0948166486323,839.7576661416175,930.7692307692312,South
"Manassas city, VA",40743,912.7323563063786,921.15237702861,972.2486322394523,945.8451039218597,903.0587065227654,828.6818314566877,865.8702689897266,929.2087912087912,South
"Manatee County, FL",343729,708.7061067967154,902.4493885343255,953.1671198266858,954.99075241467,873.9610213493337,855.5443917844873,864.7527065669105,903.7460317460319,South
"Manistee County, MI",24536,804.7118607716942,887.916009473126,930.4478612907359,950.1015239146891,843.2354842575736,848.6264871149732,845.9309856862733,892.2153846153846,Midwest
"Manitowoc County, WI",80521,865.664239902421,904.9960206206082,945.3764498752766,965.0301124992299,852.0189461620722,841.8529162754976,846.9359312187847,926.4615384615379,Midwest
"Marathon County, WI",135177,747.3489687431121,912.7738045703899,956.2932544098248,970.2077967470519,867.8956716184163,852.3858466479447,860.1407591331804,932.6153846153849,Midwest
"Marengo County, AL",20306,589.8658603336004,878.5956507000537,914.5413829974417,934.1950456213954,909.3109188358507,803.0378950407849,856.1744069383176,857.3076923076925,South
"Maricopa County, AZ",4018143,811.0146207776963,904.5936087706021,944.8858924998235,949.1757958944995,881.9397675439347,856.4379126441224,869.3857575093691,904.0927189456958,West
"Maries County, MO",9057,892.5626928160231,886.2695059960889,916.083881286099,935.737543910052,869.6543221912852,802.9918039900982,836.3230630906916,910.769230769232,Midwest
"Marin County, CA",258349,850.0086696623993,1001.1863973296117,1061.3020425802931,1031.3883476223903,953.3366999468561,970.9000862142298,962.1183930805429,980.1883830455257,West
"Marinette County, WI",41287,836.9269823447776,900.4548765603123,942.7407415320737,962.394404156027,878.0542689815139,831.894745537908,854.974507259711,906.153846153846,Midwest
"Marion County, AL",30387,537.2587601915023,853.4828267032328,908.1218143103092,927.7754769342622,858.920687072326,780.8749198992125,819.8978034857693,842.8923076923077,South
"Marion County, AR",16458,641.8041956570767,849.4807061933617,890.089211827551,909.7428744515048,831.0306999686923,807.7262741044435,819.3784870365682,865.128205128205,South
"Marion County, FL",336811,564.3815266150704,862.292995162321,911.8391895026924,927.419192276343,855.751325913662,818.7388581070404,837.3128650703685,853.7388193202146,South
"Marion County, GA",8739,863.5227292250505,858.201626442082,904.394335098907,921.320054847458,832.6941173560535,777.1275577629315,804.9108375594925,868.4615384615386,South
"Marion County, IA",33248,675.7770191065089,894.7760458046563,941.1396440066758,960.7933066306296,868.9785770522136,855.7725268367168,862.3755519444655,897.4358974358975,Midwest
"Marion County, IL",38665,875.6759078835107,869.5609959421631,925.360430090839,945.0140927147922,843.4331389312962,818.5608214224303,830.9969801768631,855.7692307692308,Midwest
"Marion County, IN",926335,753.5135930794969,871.14476483312,921.1141535304863,931.9140343587742,867.0675821155452,841.4066222812878,854.2371021984164,845.3168593064966,Midwest
"Marion County, KS",12290,896.397501254396,890.2112179638596,936.3370330974362,955.9906957213892,841.3116503224747,846.500330997759,843.9059906601168,893.846153846154,Midwest
"Marion County, KY",19717,866.7133411190608,860.5623436332902,910.307341914503,929.9610045384565,826.9181415912857,791.6862131065391,809.3021773489123,865.6410256410255,South
"Marion County, MO",28840,876.3949170656929,870.2152936482009,915.9649085344686,935.6185711584219,829.6475352881441,819.9096930093415,824.7786141487427,873.4615384615383,Midwest
"Marion County, MS",26109,841.7232623909819,835.7046022416511,903.2362870877402,922.8899497116936,843.2019164979433,784.1563143458608,813.6791154219022,794.6153846153846,South
"Marion County, OH",65943,858.5256350819627,852.2683189341495,892.1223848706704,911.7760474946239,835.4425651662949,807.3444349439412,821.3935000551179,848.3589743589741,Midwest
"Marion County, OR",323259,788.9641272629556,895.0249820603593,926.6797283170429,933.6349291229773,860.5657094587831,827.6907233837867,844.1282164212848,913.444947209653,West
"Marion County, SC",32167,844.8248354863083,838.645912657053,883.3230979385835,902.9767605625372,827.2492285806765,790.9469878714508,809.0981082260639,826.923076923077,South
"Marion County, TN",28306,725.6164567838423,865.7752117643562,927.4767544592432,943.5599972254241,868.186915505196,782.5940342579926,825.3904748815944,835.0769230769232,South
"Marion County, TX",10248,872.4545178959904,866.4037625711026,931.515594318284,951.1692569422376,908.1340269779814,810.7815809079952,859.4578039429878,814.6923076923077,South
"Marion County, WV",56790,739.288584926509,880.9259338438108,926.2689420023148,945.9226046262681,881.2518711705764,838.7663934643095,860.009132317443,862.5435897435897,South
"Mariposa County, CA",17789,900.8081710166794,894.7784392078221,965.988530333749,985.6421929577032,786.3600085976778,858.3224894533743,822.341249025526,902.8205128205127,West
"Marlboro County, SC",27993,727.3873093216291,842.4101897771598,879.2620846440037,898.9157472679572,857.7219879888744,756.0580116554975,806.8899998221859,837.9487179487178,South
"Marquette County, MI",67582,806.5398803873184,910.1079213533404,928.0682958788716,947.7219585028248,924.6395106052519,884.1555898072884,904.39755020627,906.7759197324416,Midwest
"Marquette County, WI",15140,892.7976074306544,886.658846367214,939.7336462882629,959.3873089122164,818.2007401440678,816.8585365820888,817.5296383630782,907.384615384615,Midwest
"Marshall County, AL",94318,477.2005143252029,852.8787886825976,919.4595784693286,939.1132410932818,850.4036186699403,783.6816696878104,817.0426441788754,845.0769230769231,South
"Marshall County, IA",40962,798.7595040780058,881.3697911639202,938.2292318904259,957.8828945143794,821.4723962270831,803.7931612442736,812.6327787356784,908.3760683760686,Midwest
"Marshall County, IL",12173,891.9799537667308,887.9629450601944,959.9915064474435,973.0801542648417,830.1874084805124,842.1967322917681,836.19207038614,872.6153846153844,Midwest
"Marshall County, IN",46962,888.7151587491862,882.5347992030589,929.4071249935001,949.0607876174532,814.9796303368666,818.7510468584023,816.8653385976344,906.7948717948719,Midwest
"Marshall County, KS",10005,905.6606688768233,899.5265556163678,954.1307596970796,973.7844223210329,840.4380631031355,841.6389255542523,841.0384943286938,907.3076923076923,Midwest
